[30, 4]	[2, 31, 29]	0.9480181089339276
[4, 5]	[7, 51, 30]	0.9353124211588596
[10, 33]	[5, 35, 32]	0.948071370504303
[26, 38]	[30, 6, 42]	0.9534671413487323
[11, 8]	[16, 17, 10]	0.9551724460142592
[34, 14]	[13, 12, 1]	0.914711406385782
[20, 45]	[22, 44, 13]	0.9133985553967053
[28, 29]	[31, 8, 10]	0.989813023855577
[13, 48]	[15, 12, 25]	0.9331483194572927
[36, 24]	[29, 32, 21]	0.9155168708360198
[16, 33]	[19, 17, 40]	0.943312869677347
[26, 1]	[11, 2, 0]	0.921320045973145
[36, 15]	[38, 39, 23]	0.925308122856689
[31, 49]	[30, 35, 28]	0.9175819247049589
