[40, 17]	[0, 30, 48]	0.4144165989216868
[42, 47]	[27, 9, 20]	0.42341219783402945
[48, 28]	[27, 23, 35]	0.49470888346929054
[35, 30]	[41, 27, 46]	0.4655944271577944
[18, 6]	[22, 20, 2]	0.4840346106766088
[33, 9]	[40, 36, 50]	0.42028097814406795
[41, 23]	[18, 14, 10]	0.4144123940608677
[35, 10]	[38, 47, 46]	0.40867789831712126
[13, 22]	[27, 16, 37]	0.4374260645305974
[14, 45]	[2, 36, 43]	0.4142171016361581
[48, 27]	[1, 30, 40]	0.48569599790691365
[50, 4]	[38, 42, 19]	0.46986376250946094
[18, 20]	[28, 43, 25]	0.4148543716536316
[17, 48]	[33, 45, 11]	0.48326278511292386
[23, 36]	[25, 7, 28]	0.4294751399284239
[0, 46]	[6, 24, 42]	0.40494117866920826
[2, 4]	[1, 24, 21]	0.49934404171221936
[22, 40]	[47, 31, 48]	0.440624094786907
[39, 9]	[30, 32, 26]	0.43610854147394384
[40, 3]	[33, 30, 36]	0.4796498752557957
[1, 2]	[51, 34, 45]	0.43876461189134636
[45, 36]	[4, 13, 41]	0.48084218690139136
[17, 49]	[4, 11, 43]	0.46241648679206493
[47, 34]	[20, 5, 50]	0.49667769274614787
[28, 36]	[47, 14, 49]	0.4081368728917295
[20, 42]	[47, 9, 32]	0.41800427961390035
[31, 42]	[6, 22, 23]	0.4524168605574711
[43, 32]	[16, 5, 51]	0.43609359085769817
[19, 43]	[3, 48, 32]	0.41231977499322553
[49, 23]	[40, 17, 11]	0.48799138470738845
[43, 27]	[21, 13, 28]	0.4365724777843186
[41, 10]	[14, 7, 50]	0.4672076920920584
[43, 6]	[16, 47, 35]	0.40766359244620115
[28, 42]	[0, 25, 38]	0.4903932946486138
[38, 42]	[28, 50, 5]	0.48889823302404245
[41, 47]	[24, 15, 32]	0.44772096543604406
[46, 31]	[9, 1, 10]	0.4770629514385296
[44, 6]	[20, 1, 23]	0.47796606210112225
[16, 43]	[36, 48, 6]	0.41350180809015225
[21, 44]	[12, 34, 19]	0.4299292648968875
[44, 31]	[4, 51, 22]	0.4794111326026219
[39, 45]	[25, 20, 8]	0.41015707491193154
[3, 45]	[49, 34, 17]	0.46169745559199776
[45, 0]	[10, 41, 29]	0.41118773301937034
[36, 16]	[5, 15, 9]	0.4526369149403377
[4, 44]	[22, 27, 24]	0.47007961203150844
[44, 23]	[48, 26, 16]	0.49682719890860505
[16, 47]	[39, 38, 40]	0.4955942402750914
[51, 47]	[10, 25, 21]	0.47193675889328063
[17, 47]	[34, 10, 7]	0.40357833655706
[41, 47]	[39, 24, 15]	0.4830156327381119
[50, 9]	[35, 20, 12]	0.4386323923789234
[23, 43]	[45, 3, 17]	0.419433465085639
[44, 38]	[4, 12, 22]	0.43811519449817315
[15, 13]	[49, 38, 42]	0.4680126893355386
[13, 40]	[24, 21, 25]	0.4166591913585438
[11, 8]	[18, 47, 21]	0.4965987348041002
[12, 8]	[34, 32, 36]	0.4622375466038741
[1, 5]	[9, 21, 36]	0.4368822358646596
[3, 19]	[15, 51, 38]	0.4643782879675572
[17, 33]	[25, 20, 40]	0.41860090264345584
[48, 31]	[12, 8, 17]	0.4343644586475299
[50, 44]	[28, 21, 16]	0.48380661377886175
[40, 47]	[16, 3, 30]	0.4627337201805287
[8, 9]	[35, 27, 22]	0.42215260841532815
[48, 27]	[9, 19, 0]	0.46601210999915904
[32, 43]	[4, 22, 36]	0.42976574253169997
[3, 0]	[7, 22, 34]	0.42431811173716816
[36, 13]	[43, 42, 0]	0.4220979452246797
[39, 34]	[22, 28, 8]	0.4465085638998682
[9, 11]	[30, 21, 32]	0.4281641577663779
[15, 39]	[28, 51, 48]	0.4303399396368869
[44, 39]	[13, 34, 17]	0.43573430886104336
[14, 33]	[29, 46, 43]	0.4052341173062727
[40, 38]	[8, 22, 29]	0.4051467496425869
[38, 48]	[5, 17, 22]	0.4555508834879788
[46, 15]	[17, 11, 38]	0.4155140675954737
[15, 44]	[5, 4, 40]	0.49402769601659513
[2, 13]	[44, 32, 12]	0.47196712733252977
[34, 50]	[21, 1, 27]	0.49023164111045703
[21, 37]	[14, 13, 15]	0.4502480867883273
[18, 37]	[28, 32, 25]	0.43882675039011765
[9, 21]	[13, 38, 33]	0.49259710892458347
[22, 45]	[14, 27, 7]	0.40475850082695597
[9, 47]	[13, 23, 43]	0.4158672759042787
[25, 45]	[43, 10, 23]	0.4147483157196386
[15, 33]	[39, 31, 41]	0.489600911987591
[8, 47]	[51, 16, 14]	0.44553350339659314
[41, 26]	[35, 13, 38]	0.4757286089385997
[37, 6]	[2, 43, 40]	0.4159055868584083
[47, 23]	[0, 26, 2]	0.45430390865173476
[49, 19]	[8, 32, 29]	0.4367574916603594
[51, 40]	[21, 10, 15]	0.46512815481363123
