[3, 28]	[50, 22, 44]	0.2569637167231987
[8, 40]	[37, 50, 24]	0.4227440921705492
[22, 27]	[24, 0, 8]	0.609098384399032
[39, 46]	[44, 16, 35]	0.8216517627710967
[36, 43]	[27, 28, 37]	0.7941075883721582
[37, 3]	[1, 20, 6]	0.5638438034367729
[11, 42]	[12, 33, 16]	0.3294597221054205
[30, 40]	[33, 24, 43]	0.8090348442799877
[30, 14]	[17, 29, 43]	0.6649968697147236
[14, 33]	[18, 32, 38]	0.6942075706183014
[21, 38]	[28, 36, 42]	0.6427966062101123
[23, 11]	[28, 45, 36]	0.20702819125575833
[12, 46]	[42, 37, 43]	0.4931315934553677
[15, 50]	[49, 30, 7]	0.8555485474541903
[29, 41]	[44, 6, 19]	0.42564077406815615
[47, 1]	[6, 50, 23]	0.41762864538072686
[38, 44]	[17, 12, 27]	0.39241302946205814
[11, 38]	[28, 1, 21]	0.27876264962296415
[1, 46]	[20, 19, 23]	0.42269176501368916
[10, 29]	[12, 0, 5]	0.4035802053840907
[39, 34]	[43, 8, 3]	0.4233131500014017
[41, 40]	[51, 18, 27]	0.7315799063717657
[16, 14]	[9, 33, 5]	0.3608396639848999
[2, 4]	[10, 16, 44]	0.2720362739326661
[7, 29]	[19, 36, 40]	0.2643666077986152
[44, 20]	[5, 3, 40]	0.4449312738859455
[18, 2]	[26, 16, 0]	0.8255688242274737
[8, 2]	[29, 27, 36]	0.1536035657219746
[43, 46]	[48, 10, 41]	0.8062507592109812
[50, 27]	[43, 48, 10]	0.852357525299246
[8, 13]	[50, 19, 29]	0.18853241013278016
[30, 4]	[2, 31, 29]	0.9480181089339276
[45, 35]	[32, 49, 17]	0.7743550210710247
[45, 50]	[48, 18, 0]	0.8625935581532252
[3, 12]	[11, 14, 29]	0.6195806352143078
[21, 23]	[31, 13, 29]	0.7269648380194172
[7, 27]	[31, 4, 46]	0.5913482652613088
[17, 25]	[30, 36, 6]	0.25451321727917475
[32, 42]	[24, 26, 9]	0.45535138620244997
[4, 29]	[22, 2, 38]	0.20537614816060698
[10, 0]	[36, 32, 18]	0.17719049888337585
[45, 42]	[27, 0, 8]	0.4360267802913501
[35, 11]	[40, 42, 3]	0.38941075883721576
[4, 5]	[7, 51, 30]	0.9353124211588596
[4, 6]	[45, 25, 10]	0.46064951083452466
[2, 40]	[48, 6, 37]	0.3923471533092254
[51, 8]	[24, 35, 5]	0.45242807351965536
