[8, 47]	[7, 39, 10]	0.6598323662153449
[40, 17]	[0, 30, 48]	0.4144165989216868
[17, 35]	[41, 42, 11]	0.3717068931685028
[26, 1]	[20, 42, 9]	0.20366196656668442
[42, 47]	[27, 9, 20]	0.42341219783402945
[27, 33]	[36, 34, 8]	0.696350648015773
[24, 3]	[11, 38, 4]	0.20116895130771173
[27, 19]	[17, 11, 21]	0.6635004064698793
[50, 40]	[48, 47, 37]	0.8744662162793522
[13, 16]	[3, 17, 49]	0.6667311411992263
[9, 11]	[1, 46, 3]	0.6029438697801326
[48, 28]	[27, 23, 35]	0.49470888346929054
[0, 43]	[41, 11, 5]	0.7695325129182667
[30, 31]	[9, 29, 47]	0.9442309309561855
[49, 45]	[18, 2, 29]	0.5288911314813257
[35, 30]	[41, 27, 46]	0.4655944271577944
[18, 6]	[22, 20, 2]	0.4840346106766088
[44, 29]	[31, 17, 49]	0.7451475906147506
[33, 9]	[40, 36, 50]	0.42028097814406795
[35, 5]	[30, 45, 51]	0.32794643941729973
[14, 23]	[1, 21, 24]	0.6373938272643176
[29, 46]	[48, 21, 51]	0.5976747119670338
[31, 36]	[50, 26, 2]	0.31601397882618976
[12, 14]	[40, 30, 43]	0.5424518076229455
[42, 40]	[48, 6, 51]	0.8553985740849755
[21, 16]	[39, 50, 19]	0.6010960670535139
[15, 9]	[31, 30, 23]	0.22517496893075062
[30, 51]	[24, 34, 35]	0.6019580635214308
[7, 42]	[6, 19, 4]	0.9293686167876732
[8, 44]	[37, 38, 32]	0.5022435268503723
[7, 47]	[50, 48, 25]	0.5545772246049767
[18, 39]	[37, 7, 11]	0.7860202393967426
[41, 23]	[18, 14, 10]	0.4144123940608677
[13, 16]	[48, 49, 25]	0.2556181612610845
[46, 47]	[0, 9, 10]	0.8471860136985021
[35, 10]	[38, 47, 46]	0.40867789831712126
[29, 31]	[36, 37, 8]	0.7623239798540447
[45, 37]	[11, 17, 36]	0.8312659434306058
[18, 35]	[1, 42, 20]	0.3066450817144619
[34, 24]	[20, 40, 10]	0.3602575243648324
[40, 51]	[35, 16, 30]	0.5035278782272307
[34, 29]	[36, 4, 25]	0.5221535428288434
[13, 22]	[27, 16, 37]	0.4374260645305974
[43, 11]	[3, 38, 51]	0.6199959820218839
[45, 22]	[0, 24, 23]	0.6715695343817453
[22, 33]	[17, 16, 32]	0.7355623767742177
[6, 29]	[42, 11, 40]	0.2960296769732478
[14, 45]	[2, 36, 43]	0.4142171016361581
[28, 48]	[1, 49, 15]	0.7882824545174222
[19, 27]	[0, 17, 25]	0.8527854866892796
[34, 21]	[50, 44, 8]	0.32549407114624507
[50, 0]	[30, 11, 48]	0.8520318821891439
[42, 34]	[6, 22, 32]	0.8685579196217494
[6, 4]	[32, 3, 15]	0.5370069800689597
[7, 8]	[33, 32, 2]	0.21349573440230238
[15, 1]	[24, 30, 6]	0.1705285977256375
[48, 27]	[1, 30, 40]	0.48569599790691365
[14, 38]	[15, 9, 41]	0.6231842009362825
[38, 12]	[49, 26, 43]	0.38868752277632945
[34, 13]	[14, 8, 40]	0.6190045692820901
[34, 15]	[41, 18, 40]	0.35174875489399077
[2, 32]	[42, 26, 15]	0.2836940169502612
[50, 4]	[38, 42, 19]	0.46986376250946094
[18, 20]	[28, 43, 25]	0.4148543716536316
[1, 0]	[27, 43, 39]	0.3509362823423878
[19, 38]	[15, 27, 24]	0.3932208299460843
[8, 33]	[6, 40, 21]	0.2909221726983059
[11, 36]	[45, 26, 17]	0.305704594511255
[11, 0]	[42, 31, 45]	0.17279548491389382
[17, 48]	[33, 45, 11]	0.48326278511292386
[15, 46]	[47, 9, 35]	0.8117226847569123
[30, 0]	[45, 11, 37]	0.25350311626907374
[44, 50]	[4, 42, 25]	0.5499528121174745
[23, 36]	[25, 7, 28]	0.4294751399284239
[49, 50]	[44, 4, 21]	0.8489908334034143
[29, 31]	[48, 32, 37]	0.547524738597819
[14, 21]	[24, 29, 3]	0.3356973995271867
[32, 16]	[19, 11, 49]	0.6489973742980218
[34, 23]	[9, 5, 36]	0.30497668638279185
[23, 20]	[27, 29, 41]	0.5096842616731608
[38, 12]	[41, 20, 51]	0.38003859127818423
[15, 44]	[6, 2, 18]	0.39002607013707846
[27, 9]	[11, 49, 7]	0.6026457918687336
[43, 40]	[34, 30, 27]	0.7424485371756416
[33, 23]	[12, 5, 14]	0.3183607583700091
[0, 46]	[6, 24, 42]	0.40494117866920826
[46, 14]	[3, 4, 44]	0.8067730963660659
[47, 4]	[32, 10, 28]	0.3868116876442501
[39, 27]	[34, 42, 43]	0.5244204300170997
[19, 16]	[33, 44, 10]	0.5914515179547557
[14, 6]	[8, 48, 27]	0.29154869696035285
[2, 4]	[1, 24, 21]	0.49934404171221936
[32, 25]	[20, 47, 5]	0.3371947971855465
[4, 28]	[21, 51, 47]	0.25800278455227577
[7, 9]	[20, 15, 16]	0.8261243330623536
[3, 44]	[25, 10, 43]	0.3744666834861099
[34, 45]	[19, 33, 23]	0.7308015399134733
[26, 42]	[49, 47, 50]	0.5733995832515721
[35, 37]	[29, 26, 45]	0.5834870443566096
