[32, 3]	[44, 4, 15]	0.29966314392771376
[25, 14]	[40, 13, 7]	0.63955278969155
[4, 16]	[10, 46, 51]	0.1886777114344182
[38, 46]	[45, 26, 30]	0.8962212317438959
[42, 9]	[31, 30, 37]	0.4199515973799045
[7, 32]	[51, 23, 29]	0.3053780169876377
[5, 38]	[0, 20, 31]	0.2771648025117035
[31, 45]	[43, 28, 51]	0.7107892056550706
[26, 3]	[43, 46, 0]	0.5500602696717406
[32, 26]	[20, 8, 6]	0.3214676833085714
[37, 19]	[17, 5, 10]	0.658262551509545
[30, 4]	[12, 32, 23]	0.2662545903063942
[7, 18]	[30, 11, 25]	0.19219250787243386
[40, 10]	[23, 45, 5]	0.3764691316495202
[23, 7]	[26, 44, 8]	0.18846980442725125
[49, 9]	[35, 12, 0]	0.5230552518711631
[39, 11]	[21, 40, 17]	0.30982722694101045
[12, 32]	[43, 4, 7]	0.34405713004232896
[9, 8]	[25, 24, 44]	0.5390734355581719
[3, 44]	[39, 14, 31]	0.3846162830899186
[23, 50]	[17, 5, 39]	0.46672927237219564
[2, 11]	[37, 27, 15]	0.18891271643353053
[1, 33]	[50, 41, 18]	0.3360151001224082
[30, 40]	[20, 51, 31]	0.707854212803334
[5, 32]	[20, 9, 41]	0.28861931058970836
[51, 5]	[26, 16, 1]	0.4384581242583093
[38, 48]	[7, 35, 49]	0.843401638961306
[25, 1]	[41, 31, 51]	0.271702221100926
[9, 0]	[29, 21, 33]	0.3439767704800082
[41, 42]	[1, 36, 30]	0.8370476270568779
[50, 0]	[19, 17, 8]	0.5276693858099963
[16, 12]	[1, 32, 23]	0.24598342350423757
[32, 46]	[29, 31, 4]	0.5256739457479513
[41, 18]	[39, 47, 29]	0.451233893047029
[20, 47]	[48, 7, 15]	0.46080462347807394
[14, 37]	[46, 12, 8]	0.6274834375204403
[28, 31]	[15, 51, 29]	0.9483442192507874
[21, 3]	[2, 8, 43]	0.5408525588914119
[3, 14]	[25, 50, 9]	0.2915178613143461
[46, 42]	[16, 7, 45]	0.8530307702370606
[31, 5]	[35, 11, 49]	0.2915286070697727
[44, 18]	[12, 30, 0]	0.43999663611134465
[7, 49]	[5, 45, 8]	0.616615273923322
